step,visible,err_obs_gt,err_obs_pf,gt_d,pf_d,obs_d
296,1,0.0,7.250423915836273,2.648913715962616,9.278768572477478,2.648913860321045
297,1,0.0,7.268691254516808,2.6497369303534963,9.312859361250872,2.6497368812561035
298,1,0.0,7.287394848406064,2.650711181368144,9.347193866127327,2.6507112979888916
299,1,0.0,7.305241520444216,2.651836255591736,9.380543397509141,2.6518361568450928
300,1,0.0,7.323724234818745,2.6531106312910846,9.414452577434725,2.6531105041503906
301,1,0.0,7.34189928976678,2.6545361605851534,9.447993018684771,2.654536247253418
302,1,0.0,7.359564761782807,2.656110482313436,9.481051773807513,2.6561105251312256
303,1,0.0,7.3781213505878895,2.657835442590497,9.514911588031573,2.6578354835510254
304,1,0.0,7.396023920871714,2.659709049383224,9.5481000100047,2.6597089767456055
305,1,0.0,7.414231354519405,2.6617315961937167,9.581614344930133,2.661731481552124
306,1,0.0,7.432680348262873,2.663902796919488,9.615249858297815,2.663902759552002
307,1,0.0,7.451957549554272,2.666222344258874,9.649695069574928,2.666222333908081
308,1,0.0,7.470802769077143,2.668689550398017,9.683539936129458,2.668689489364624
309,1,0.0,7.48964709496587,2.671304474993221,9.717400954263539,2.67130446434021
310,1,0.0,7.5086052717448535,2.674066354001243,9.751377233263845,2.6740663051605225
311,1,0.0,7.527383847264122,2.6769748469534287,9.784990310944334,2.6769747734069824
312,1,0.0,7.546435752065659,2.6800294221001386,9.818816622129818,2.6800293922424316
313,1,0.0,7.565621042177223,2.683229227904802,9.852807831439899,2.6832292079925537
314,1,0.0,7.584568340245728,2.686573967507941,9.886525062689717,2.6865739822387695
315,1,0.0,7.6040234977021335,2.6900633061817962,9.920615978163694,2.690063238143921
316,1,0.0,7.623562675595683,2.693696968347856,9.954760866504564,2.693696975708008
317,1,0.0,7.642701598325448,2.697474072654453,9.98849423182726,2.6974740028381348
318,1,0.0,7.662159016095355,2.7013936945104766,10.02255260302335,2.7013938426971436
319,1,0.0,7.681303805595798,2.7054558180729256,10.056300431395739,2.705455780029297
320,1,0.0,7.700270592168391,2.709658876210289,10.08974184131222,2.7096588611602783
321,1,0.0,7.7191777847572665,2.7140035807187624,10.12309653309752,2.714003562927246
322,1,0.0,7.738076982463809,2.718487625529336,10.156356910893077,2.718487501144409
323,1,0.0,7.757776021821238,2.7231108882281414,10.190380076390154,2.7231109142303467
324,1,0.0,7.777010504642186,2.7278730499608055,10.223876161297325,2.7278730869293213
325,1,0.0,7.796546222156907,2.7327733247909856,10.25763593775029,2.7327733039855957
326,1,0.0,7.81634537192104,2.737811080600986,10.291598285275342,2.7378110885620117
